6,10,21,1,5,8,9,24,16,28,23,3,27,15,19,2,14,25,53,56,36,46,20,26,44,58,13,51,29,37,4,12,73,34,57,64,83,47,38,22,18,0,62,32,30,7,50,31,78,45,91,40,55,39,67,60,63,59,69,11,41,74,70,92,86,76,68,35,52,42,84,88,81,33,87,77,99,65,61,96,80,66,90,54,17,97,82,75,79,94,95,89,85,71,98,43,72,93,48,49
5,0,8,9,36,32,56,11,19,10,25,30,3,16,23,42,6,31,21,27,2,13,14,26,7,15,35,20,51,65,53,1,44,18,24,28,47,59,12,40,46,29,17,74,22,63,41,52,4,76,71,37,33,39,49,43,45,55,90,38,75,66,61,62,82,57,83,97,72,69,68,80,79,77,96,54,34,58,70,64,67,50,85,87,88,91,95,86,84,60,48,78,81,99,98,92,93,89,94,73
4,15,21,36,2,24,30,95,7,42,25,22,29,11,0,35,44,17,48,5,3,33,52,40,12,10,18,50,53,19,28,26,60,9,54,16,68,37,61,49,20,39,43,1,41,59,8,78,64,63,14,76,55,27,23,75,45,51,13,82,88,38,72,56,6,62,47,70,65,92,34,99,80,57,85,98,77,74,81,31,32,97,46,90,58,93,84,67,71,83,79,87,69,86,66,73,89,91,94,96
10,40,1,14,4,9,0,15,22,45,29,6,16,7,43,2,19,38,21,56,8,11,17,5,36,50,37,24,98,47,23,25,31,28,85,26,46,65,20,12,62,51,61,13,82,27,67,39,30,57,32,80,77,41,74,84,93,53,58,42,52,73,71,64,66,59,34,70,35,18,72,55,54,83,95,96,44,49,3,76,69,86,60,78,33,88,81,94,91,63,79,48,92,68,90,97,99,87,89,75
18,1,14,3,37,33,19,16,24,41,7,29,5,2,9,26,27,42,21,4,0,17,10,8,28,32,38,59,54,20,71,6,99,36,40,12,13,50,22,31,11,35,34,25,72,45,96,44,23,57,53,47,78,51,39,67,81,56,15,85,49,65,48,82,30,60,52,46,63,66,64,74,98,76,73,84,88,55,68,43,86,61,77,62,58,97,75,94,83,93,95,80,87,89,69,90,79,92,70,91
6,10,7,5,33,11,36,70,29,4,1,18,3,2,13,49,42,34,14,16,9,58,12,28,15,35,38,80,37,96,0,30,25,32,52,99,45,64,24,44,8,46,26,17,23,89,27,20,39,41,31,19,54,60,91,47,72,50,40,22,51,53,67,68,92,62,59,55,61,43,48,65,83,21,73,77,57,76,75,66,78,87,82,74,95,98,69,56,85,71,79,86,90,97,81,88,63,84,93,94
33,39,5,3,40,11,0,49,22,57,29,27,17,8,10,38,6,23,31,28,48,14,30,46,18,2,53,7,26,47,24,71,9,94,32,34,12,35,65,88,58,76,60,4,79,95,21,51,90,54,16,55,36,52,41,20,13,25,1,56,37,45,67,44,15,63,59,68,73,75,86,77,72,19,50,62,78,70,89,66,74,82,43,87,80,92,83,96,84,98,64,85,61,81,93,97,69,91,99,42
21,6,48,23,31,77,0,4,14,7,24,54,8,2,10,53,26,86,62,32,18,52,1,49,36,39,30,81,34,51,11,42,95,5,12,9,40,15,13,3,58,59,66,20,57,90,16,28,35,41,17,55,38,37,22,44,56,65,63,97,93,60,46,29,72,19,64,71,47,45,70,67,80,84,87,43,96,25,61,33,50,74,73,79,27,99,98,85,68,88,82,91,92,89,94,69,78,83,75,76
12,21,30,48,65,9,4,3,39,31,13,15,41,2,72,22,23,8,6,0,1,17,5,35,11,24,57,44,18,27,29,63,33,10,26,7,76,14,91,19,16,52,20,49,40,43,58,34,32,59,67,45,84,37,47,74,77,46,73,68,54,25,51,61,93,50,95,79,90,55,62,38,87,82,66,94,80,85,53,28,69,81,88,70,36,97,42,75,71,86,96,60,56,92,89,78,64,83,99,98
3,4,22,8,48,12,16,27,1,33,45,17,2,10,0,77,11,26,19,14,20,25,23,51,31,49,55,9,28,6,21,37,86,29,39,38,70,69,41,18,7,63,98,34,30,88,67,81,42,24,35,15,5,72,74,32,50,85,36,54,83,82,52,96,65,58,13,92,73,40,47,56,57,80,79,46,68,60,43,44,61,78,75,91,53,84,59,90,89,76,95,64,71,99,93,66,62,87,97,94
