2,4,13,1,14,18,7,8,0,5,3,15,10,19,12,20,37,11,23,29,9,22,6,17,24,16,26,35,25,28,32,31,21,41,38,42,27,40,34,46,43,47,39,44,51,30,45,53,52,48,58,49,36,33,50,55,59,62,57,71,56,63,61,67,60,66,73,54,79,68,78,69,70,74,85,83,72,81,91,75,80,65,76,87,64,89,77,84,86,90,82,98,99,95,94,92,93,96,88,97
5,2,1,28,7,3,0,9,20,11,27,14,8,10,4,6,19,12,16,22,43,18,21,13,29,23,25,17,24,32,33,15,26,37,47,36,38,35,58,39,42,41,31,34,49,44,30,53,40,59,51,52,48,54,55,46,60,45,56,57,62,74,64,70,75,63,50,66,73,67,76,81,82,68,69,87,78,80,77,89,65,61,91,79,90,71,88,86,95,83,85,84,72,98,92,94,93,99,96,97
7,1,2,5,3,0,9,11,4,8,16,27,6,19,28,21,12,17,32,31,13,14,10,18,23,36,24,20,15,26,39,29,22,33,37,34,41,42,38,35,43,30,46,55,25,45,44,48,40,51,65,57,64,52,54,53,47,50,59,58,74,61,56,60,71,69,49,62,75,72,66,63,67,76,70,77,73,80,79,86,93,68,89,97,84,78,83,90,87,91,95,94,92,99,96,88,98,81,85,82
10,4,0,3,5,2,25,1,13,6,9,7,8,19,17,12,15,11,16,33,22,23,18,21,46,30,36,29,28,20,32,45,24,26,37,14,31,35,27,40,52,56,34,41,39,44,42,47,38,48,53,50,43,58,51,68,54,62,49,65,59,55,60,69,61,64,72,57,71,70,67,66,74,81,63,73,76,77,85,75,80,82,84,87,96,78,79,91,90,83,97,86,88,95,89,92,94,99,93,98
2,0,7,1,18,14,19,9,5,12,3,23,34,6,15,17,16,10,11,8,24,27,20,22,26,4,21,28,13,40,36,39,43,25,30,33,29,42,41,31,37,51,32,38,46,48,44,47,49,61,35,45,66,53,54,50,52,59,60,77,58,55,56,63,57,65,64,80,71,62,70,74,69,86,76,72,67,73,85,78,81,84,88,68,91,94,82,79,75,83,97,87,89,99,90,93,96,95,98,92
9,0,5,7,8,10,4,24,3,17,14,11,20,12,1,19,21,6,22,16,13,25,30,27,18,2,26,40,34,33,44,53,29,15,28,31,23,32,37,36,35,43,41,57,46,39,42,38,73,48,50,54,59,51,45,64,60,52,47,49,66,67,62,55,58,70,76,68,61,71,63,84,56,72,69,65,83,78,80,77,88,85,75,93,82,74,87,81,79,91,98,90,89,86,97,94,96,92,95,99
3,4,2,6,12,18,0,13,26,27,7,8,24,1,25,10,14,15,19,11,5,17,22,9,33,20,28,16,29,32,23,36,34,47,42,31,30,44,38,35,21,37,48,46,56,40,59,41,53,43,39,61,54,67,55,62,50,51,58,45,52,64,69,72,60,71,49,68,65,73,82,63,70,77,80,75,84,76,78,74,79,57,83,85,93,91,66,89,92,90,87,94,81,99,86,98,97,95,88,96
4,8,0,20,5,16,14,10,9,7,1,6,12,26,17,18,11,2,24,15,19,3,13,23,30,21,29,38,32,25,39,27,34,31,22,41,36,43,28,45,35,37,50,33,40,46,49,52,44,47,51,54,62,42,59,56,69,58,48,60,55,63,57,82,65,72,53,77,64,66,67,74,79,85,76,71,84,61,98,75,73,68,87,78,99,88,81,83,80,90,70,91,86,92,89,94,96,97,95,93
4,1,5,11,3,14,0,24,12,6,13,8,26,9,2,15,16,17,34,18,20,32,31,10,27,21,23,30,36,38,7,22,28,25,40,39,47,44,42,33,37,19,51,57,43,55,29,41,46,48,49,35,54,58,52,68,60,45,74,53,50,59,65,61,62,56,64,71,63,66,70,73,77,80,67,76,95,84,72,79,69,78,85,90,99,81,92,91,86,82,87,83,88,75,89,93,94,98,97,96
0,5,1,2,3,13,12,6,7,8,4,9,10,11,14,18,24,22,15,16,21,17,29,28,35,23,45,48,19,38,34,32,25,30,27,36,47,26,31,42,43,53,37,51,33,39,58,20,44,46,49,55,57,64,60,40,41,61,67,59,52,71,50,63,54,65,68,56,73,69,66,72,85,94,77,91,74,70,84,62,75,76,81,83,86,78,79,98,82,80,88,90,89,99,92,87,95,96,93,97
0,7,5,2,1,4,9,12,8,23,3,6,14,16,21,18,29,15,10,42,17,28,27,13,11,20,19,33,22,36,24,35,31,26,30,39,38,34,32,54,43,25,41,45,52,37,44,40,50,49,47,51,56,48,57,69,46,59,58,70,68,53,65,61,63,55,60,80,77,62,71,83,66,64,87,73,72,67,79,76,90,81,85,74,82,84,86,89,94,75,97,96,91,78,99,92,93,98,88,95
1,6,8,0,5,9,18,11,3,7,2,4,15,13,14,28,16,12,22,10,24,27,21,19,30,20,33,17,35,29,38,36,43,25,31,26,32,46,23,39,40,41,37,42,49,53,45,34,47,57,44,59,54,51,50,64,48,67,52,65,71,80,56,55,60,58,63,61,68,73,69,88,70,89,66,78,62,84,82,76,77,83,72,87,91,75,74,86,90,94,93,99,79,85,97,81,98,96,95,92
4,1,16,9,7,2,0,6,13,21,11,14,19,15,22,8,17,3,23,5,12,20,34,39,10,26,18,28,24,31,36,27,25,29,32,59,37,33,35,40,30,38,50,43,44,45,49,46,48,41,47,66,62,65,56,55,42,51,52,63,69,57,53,58,64,75,54,60,73,67,74,68,71,76,86,61,72,77,79,85,88,82,83,70,90,87,94,78,84,81,93,95,80,91,97,92,96,98,99,89
3,0,6,4,7,5,1,11,8,9,31,28,17,2,15,18,14,10,19,20,24,25,29,12,16,33,23,30,13,39,26,22,38,27,21,32,47,36,51,34,42,48,44,43,58,69,37,35,41,60,40,49,46,45,52,62,59,50,54,55,61,57,67,68,53,63,86,80,83,56,64,74,70,76,72,66,81,77,71,78,85,96,93,97,89,65,84,91,87,79,75,73,92,94,99,95,88,90,82,98
0,14,6,2,9,13,4,10,3,11,26,7,8,19,15,1,5,12,16,20,17,23,21,25,35,24,41,27,40,31,38,22,29,18,28,34,33,44,30,47,37,39,56,42,45,57,52,36,50,46,43,54,65,48,51,49,32,61,59,55,53,66,69,58,68,60,64,73,63,71,79,70,62,74,72,85,81,67,77,89,88,75,82,83,95,80,90,91,76,78,86,96,99,92,97,93,84,98,87,94
0,9,5,2,7,19,13,20,4,1,16,3,11,6,12,18,17,8,21,10,24,37,28,29,15,30,23,22,26,27,36,34,46,14,39,32,42,35,50,48,31,41,25,51,33,43,45,38,47,44,40,49,60,58,53,64,55,56,59,52,54,68,61,65,71,62,79,72,69,57,73,76,63,66,80,75,81,78,70,67,82,84,86,77,94,85,74,83,91,88,93,92,89,87,90,96,95,97,99,98
7,3,0,1,2,4,6,16,5,8,9,10,23,20,11,15,13,14,12,19,25,21,28,32,34,29,18,17,38,30,27,37,22,39,44,24,48,33,43,55,31,45,26,35,42,36,40,51,41,49,57,59,50,54,52,56,47,61,70,62,46,53,63,86,67,58,68,66,64,65,72,87,71,79,84,69,75,76,73,85,83,93,60,78,80,74,90,77,81,97,88,82,94,96,89,91,92,95,98,99
