4,8,17,1,5,7,9,19,13,23,20,2,24,14,16,0,12,22,44,47,31,39,21,26,38,50,11,45,27,33,6,15,65,32,52,58,75,43,35,28,25,3,57,34,29,10,51,30,72,48,87,41,55,40,64,60,61,56,67,18,42,71,68,90,84,74,69,37,59,46,82,88,80,49,86,78,99,66,70,96,81,63,91,73,36,97,83,77,85,94,95,92,89,76,93,53,79,98,54,62
4,0,6,8,28,25,45,10,16,9,21,26,2,13,20,36,5,29,18,23,3,12,14,24,11,15,33,22,47,57,48,1,41,19,30,31,43,54,17,39,44,32,7,67,34,60,42,52,27,71,68,38,35,40,51,49,46,56,86,50,72,63,61,64,78,58,80,96,73,69,70,79,77,75,95,59,37,55,74,66,76,62,84,87,88,91,94,85,89,65,53,82,83,99,98,92,93,90,97,81
3,11,16,28,2,19,24,86,5,34,21,18,25,9,0,30,37,15,41,4,6,31,45,36,12,10,17,44,47,20,27,26,53,8,49,14,61,35,56,48,23,40,42,1,43,57,13,72,60,59,29,71,52,32,22,73,50,54,33,79,85,46,70,58,7,64,55,68,65,91,51,99,78,62,83,97,76,75,81,38,39,98,63,90,66,93,84,69,77,87,82,88,74,89,67,80,92,94,95,96
7,31,1,11,3,8,0,12,18,36,24,5,14,6,35,2,17,33,20,47,9,10,16,4,34,44,32,23,95,41,21,22,28,27,76,25,43,58,26,15,56,48,57,19,75,29,62,40,30,53,38,74,72,45,70,80,90,52,59,46,51,71,68,64,65,61,39,69,42,13,73,60,55,84,94,96,50,54,37,79,77,86,66,82,49,87,83,97,92,67,85,63,93,78,91,98,99,88,89,81
13,1,11,2,29,26,15,14,20,34,6,24,4,3,8,23,22,36,19,5,0,17,9,10,27,32,35,51,48,21,62,7,98,37,39,12,16,46,25,31,18,38,40,30,65,43,92,44,33,55,53,47,72,50,42,64,76,56,28,80,52,63,49,78,41,59,57,45,66,68,67,73,97,75,71,83,86,58,69,54,85,61,79,70,60,99,77,94,84,95,93,87,88,82,74,90,89,96,81,91
5,8,6,4,26,9,28,56,23,3,0,16,7,2,12,41,35,30,13,15,10,49,11,25,14,32,34,70,36,90,1,29,24,37,47,98,42,58,22,43,17,44,31,18,27,81,33,20,39,45,38,19,52,59,85,48,68,51,40,46,53,54,65,66,89,63,61,55,62,21,50,67,80,57,72,76,60,77,75,71,78,88,83,74,96,99,73,64,86,79,82,91,93,95,84,92,69,87,94,97
24,30,4,2,31,9,0,39,18,45,23,22,14,7,8,33,5,20,27,26,42,12,28,41,16,3,48,6,29,43,25,63,11,89,34,35,10,36,59,81,53,69,56,13,73,91,32,50,85,52,17,54,38,55,40,21,15,44,1,58,46,51,66,49,19,64,60,67,72,75,84,76,71,37,61,62,78,77,90,70,74,82,57,88,80,94,83,96,87,98,68,92,65,86,93,97,79,95,99,47
15,4,36,17,24,63,0,3,11,6,19,43,7,1,9,45,22,75,52,27,18,46,2,42,32,34,28,72,31,48,10,38,89,5,13,12,39,16,14,8,54,55,61,23,56,84,20,30,37,41,21,53,40,44,26,49,58,64,62,96,90,59,50,35,70,25,65,71,57,51,69,67,80,83,86,60,95,29,66,47,68,76,77,81,33,99,98,85,73,88,87,93,94,92,91,74,82,97,78,79
9,16,23,37,51,7,3,2,31,25,11,13,34,4,60,19,20,6,5,0,1,17,8,32,14,22,49,40,18,27,29,57,30,12,26,10,68,15,84,24,21,48,28,46,41,43,55,36,35,56,63,44,79,39,47,71,73,50,72,66,58,33,53,62,90,52,94,76,88,59,65,42,86,81,69,93,80,85,54,38,70,82,89,75,45,97,61,78,77,91,96,67,64,95,92,83,74,87,99,98
2,3,17,7,37,9,13,21,1,27,36,14,0,8,4,64,11,24,18,15,19,25,22,43,29,42,48,10,26,6,23,33,77,30,38,35,62,63,40,20,12,57,97,32,31,81,65,74,44,34,39,16,5,68,70,41,50,83,45,53,80,79,52,94,67,56,28,90,73,46,51,58,55,84,82,54,72,60,47,49,66,85,76,91,59,87,61,89,88,86,96,71,78,99,93,75,69,92,98,95
