0,1,4,2,6,7,3,5,8,9,10,12,11,14,13,16,20,15,18,21,17,19,22,23,24,25,26,28,27,29,30,31,32,34,35,36,33,38,37,40,39,42,41,43,45,44,46,48,49,47,51,50,52,53,54,55,56,58,57,61,59,60,62,64,63,65,67,66,70,68,71,69,72,73,76,77,74,78,81,75,80,79,82,84,83,86,85,87,88,89,90,92,94,93,91,95,96,98,97,99
1,0,2,7,4,3,5,6,10,8,13,11,9,12,14,15,17,16,18,20,24,19,21,22,25,23,26,27,28,29,30,31,32,34,36,33,35,37,42,38,40,39,41,43,45,44,46,48,47,51,49,50,52,53,54,55,56,57,58,59,60,63,61,64,66,62,65,67,69,68,71,73,74,70,72,77,76,78,79,81,75,80,84,82,86,83,87,88,90,85,89,91,92,94,93,95,96,98,97,99
1,0,2,3,4,5,6,7,8,9,11,14,10,13,16,15,12,17,20,21,18,19,22,23,24,27,25,26,28,29,31,30,32,33,34,35,37,38,36,39,40,41,42,45,43,44,46,47,48,49,53,51,54,50,52,55,56,57,58,59,63,60,61,62,65,66,64,67,69,70,68,71,72,73,74,75,76,77,78,80,82,79,83,86,81,84,85,87,88,89,90,91,92,99,94,96,97,93,98,95
2,0,1,3,4,5,9,6,8,7,10,11,12,14,15,13,16,17,18,21,19,20,22,23,28,25,27,26,29,24,31,34,30,32,35,33,36,37,38,39,42,43,40,41,44,45,46,47,48,49,50,51,52,54,53,57,55,58,56,60,59,61,62,64,63,65,67,66,68,69,70,71,72,74,73,75,76,77,79,78,80,81,82,83,86,84,85,88,89,87,91,90,92,93,94,95,96,97,98,99
0,3,1,2,4,5,6,7,8,9,10,13,14,15,12,11,17,16,20,23,18,21,22,19,24,25,26,27,29,28,30,31,32,33,34,35,38,37,39,41,36,40,42,43,45,46,44,47,50,48,49,51,52,53,54,55,58,56,57,61,59,60,62,63,64,65,69,66,67,68,70,71,72,73,76,75,74,77,78,79,82,80,81,83,84,86,85,87,89,90,88,92,93,91,94,95,96,98,97,99
0,3,1,2,4,5,6,7,9,8,10,12,11,14,13,18,15,17,19,16,21,20,22,24,25,23,26,27,28,29,31,32,30,33,34,37,36,38,40,43,35,39,41,42,44,45,46,47,48,49,50,53,51,52,54,55,60,56,57,59,61,58,62,64,65,63,66,67,69,70,68,71,72,74,75,73,76,77,78,81,79,80,82,83,85,84,86,87,89,90,88,93,91,92,94,95,96,98,97,99
1,0,2,4,5,7,6,3,8,9,10,13,15,11,14,19,20,12,16,22,17,23,18,21,24,26,25,27,28,30,29,33,31,32,34,35,37,36,39,38,43,42,40,41,46,44,45,47,48,50,51,53,49,56,52,55,54,57,60,59,63,61,62,58,64,65,66,67,69,70,72,68,73,71,75,74,77,79,76,78,81,82,80,84,83,85,86,87,88,89,90,93,94,91,95,97,96,92,99,98
1,0,2,4,3,5,6,8,7,11,9,13,12,14,10,15,16,17,18,21,19,20,22,23,25,24,26,27,28,29,31,30,32,34,33,35,37,36,38,39,40,42,41,44,43,45,46,47,49,48,50,51,52,53,54,55,56,57,59,58,61,60,64,62,63,65,66,67,68,71,69,72,70,74,73,75,76,77,79,80,81,78,83,82,88,84,85,86,87,89,93,90,91,92,94,95,96,97,98,99
1,2,0,5,3,6,4,7,8,9,10,14,11,12,15,13,16,18,17,21,19,25,22,20,24,23,29,26,27,28,30,31,35,32,33,38,37,34,39,36,40,42,43,45,41,44,46,47,49,50,52,53,51,48,54,55,58,60,56,61,57,59,62,63,64,65,67,68,66,72,70,69,75,71,73,74,77,76,78,79,80,82,81,83,84,85,87,88,86,89,95,91,90,92,93,94,97,99,96,98
0,4,6,3,1,5,7,8,9,2,10,11,12,13,14,15,17,16,18,19,22,21,20,23,24,25,26,27,28,29,31,33,32,30,34,35,36,38,39,42,37,45,47,40,44,46,43,41,48,49,51,54,50,52,55,56,59,53,60,57,58,64,61,62,63,65,67,68,71,70,66,69,73,75,74,72,78,76,77,79,80,81,82,84,83,85,86,90,93,88,92,87,89,94,91,95,96,97,98,99
0,1,2,4,5,3,6,11,7,8,9,10,12,21,13,14,15,16,17,18,20,19,22,23,24,25,26,27,30,28,29,31,32,34,33,37,35,36,42,38,40,41,39,43,44,45,47,46,49,48,51,50,52,53,54,55,56,57,60,58,59,61,62,64,63,65,66,67,68,69,70,71,72,73,76,74,75,77,80,81,78,82,79,83,84,85,88,87,86,89,92,90,91,95,93,94,96,98,97,99
2,0,3,1,4,5,6,7,9,8,11,12,10,13,16,14,15,18,17,19,21,22,20,23,25,27,26,24,28,29,30,32,31,33,36,34,35,38,37,40,41,39,42,44,43,46,45,48,47,50,51,53,49,52,54,55,58,56,57,59,60,61,62,64,65,63,66,67,69,68,71,70,72,73,76,74,78,75,79,81,84,77,80,82,83,85,86,87,89,88,93,90,95,91,94,92,97,96,98,99
0,1,3,2,5,6,4,7,8,9,10,11,14,12,13,16,15,17,19,22,18,21,20,26,24,25,23,27,28,30,33,31,32,35,34,37,29,38,36,40,39,41,42,46,47,43,44,45,48,49,51,52,50,53,54,55,61,56,57,58,59,60,62,65,63,64,66,68,67,69,70,71,75,74,77,73,76,72,78,79,81,83,80,82,84,85,88,86,87,90,89,92,91,93,94,97,95,96,98,99
0,1,2,4,5,3,6,7,9,10,12,8,11,13,15,16,14,17,18,19,20,21,23,24,22,25,26,27,28,29,30,31,32,33,37,36,35,34,38,39,40,41,42,43,45,46,47,44,48,50,49,51,52,54,53,55,57,56,58,59,61,60,64,62,63,66,65,67,70,72,68,69,71,74,73,75,76,77,78,80,81,79,82,83,84,85,87,88,86,89,93,91,92,90,94,96,95,98,97,99
0,1,2,3,4,5,7,8,10,9,6,11,13,12,14,15,16,17,18,21,20,19,22,23,24,28,26,25,29,31,27,32,30,34,37,33,35,38,36,39,40,41,42,43,44,45,46,47,50,48,53,49,54,52,56,51,55,57,58,59,60,62,61,64,63,65,69,66,67,71,70,68,73,72,74,76,78,75,77,79,80,82,81,83,84,86,87,85,89,88,90,92,91,93,96,94,95,98,99,97
1,0,2,4,5,3,6,7,10,8,11,12,9,13,14,15,18,16,19,20,17,23,21,22,26,25,24,28,31,30,33,27,29,35,32,34,36,37,39,40,38,42,41,44,48,45,46,43,49,47,50,51,52,55,54,58,53,57,56,60,59,64,63,61,65,62,67,66,68,69,70,71,72,73,74,77,76,75,80,78,79,81,82,83,85,84,86,89,87,92,90,88,91,93,95,94,96,97,98,99
