0,2,5,1,7,9,4,6,3,8,10,12,11,15,14,16,23,13,19,22,17,20,18,21,24,25,26,30,27,29,31,32,28,35,34,37,33,38,36,41,40,43,42,44,46,39,47,49,48,45,53,50,51,52,54,55,57,58,56,63,59,61,60,64,62,66,68,65,71,67,73,69,70,74,77,78,72,79,82,75,80,76,81,85,83,87,84,86,88,89,90,94,97,93,92,91,96,98,95,99
1,0,2,11,4,3,5,7,12,8,16,10,6,9,13,14,18,15,17,20,27,21,22,19,25,23,26,24,28,30,31,29,32,34,38,35,36,37,44,39,40,41,33,42,46,45,43,49,47,52,50,51,48,54,55,53,57,56,58,59,60,65,62,64,67,61,63,66,70,68,71,74,75,69,72,79,76,78,77,83,73,80,85,82,87,81,88,89,91,84,90,86,92,96,93,95,94,98,97,99
2,0,1,4,3,5,7,8,6,9,12,16,10,14,18,15,11,17,22,23,13,19,20,21,25,28,26,24,27,29,33,30,31,32,35,34,37,38,39,36,41,40,43,47,42,44,45,46,48,50,55,52,56,51,53,54,49,57,59,58,64,61,60,62,66,67,63,65,70,69,68,71,72,73,74,75,76,77,78,80,83,79,84,88,82,81,85,87,86,89,92,94,93,99,96,97,95,90,98,91
3,1,0,2,4,5,12,6,9,7,8,10,11,15,14,13,16,17,18,23,20,21,19,22,31,26,29,27,25,24,30,36,28,32,35,33,34,37,38,40,44,46,39,41,42,45,43,47,48,49,51,50,52,54,53,59,55,58,56,61,57,60,62,65,63,66,68,64,69,70,67,71,73,76,72,74,75,77,80,78,79,81,83,84,88,82,85,87,90,86,93,89,91,94,92,95,96,98,97,99
0,1,3,2,8,7,10,5,4,11,6,15,19,9,14,16,13,12,17,18,21,23,20,24,25,22,26,27,28,33,31,34,35,29,30,36,32,39,38,37,40,44,41,42,45,46,43,47,48,53,49,50,57,51,52,54,55,58,59,65,60,56,61,62,63,64,66,71,68,67,70,72,69,77,74,73,75,76,81,78,80,82,84,79,87,89,85,83,86,88,93,90,91,96,92,94,95,98,99,97
3,0,2,4,5,6,7,12,1,11,10,9,15,13,8,17,18,14,19,20,16,22,24,23,21,25,26,31,29,30,34,38,28,27,32,33,35,36,37,39,40,42,41,48,44,43,45,46,56,47,50,52,54,51,49,58,57,53,55,59,62,63,61,60,64,66,69,67,65,70,68,75,71,72,73,74,78,77,79,76,82,83,80,87,84,81,86,85,88,90,94,91,89,92,95,96,97,93,98,99
1,2,0,4,6,9,3,8,14,15,5,7,16,10,18,11,13,17,20,12,19,21,23,22,27,24,26,25,28,30,29,32,33,37,36,31,34,39,38,35,40,41,44,43,48,42,50,45,49,46,47,54,52,57,53,56,51,55,59,58,60,62,64,66,61,67,63,68,65,70,74,69,71,73,76,75,79,77,78,72,80,81,82,83,87,88,84,86,90,89,91,92,85,99,93,95,97,96,94,98
1,3,0,8,4,9,7,6,5,10,2,11,13,17,14,15,12,16,20,18,19,21,22,23,26,24,27,30,28,25,33,29,32,31,34,37,36,39,35,41,38,40,44,42,43,45,47,48,46,49,50,52,55,51,56,54,60,57,53,59,58,62,61,69,64,66,63,70,65,67,68,72,74,76,75,73,79,71,86,78,77,80,83,81,92,85,82,87,84,89,88,90,91,93,94,95,96,99,97,98
1,2,0,4,6,3,9,5,13,10,7,11,8,17,12,14,15,16,18,24,19,21,26,25,20,23,22,28,30,31,33,27,29,32,34,37,36,40,39,41,35,42,38,46,48,44,49,43,45,47,50,51,52,54,55,53,60,58,56,64,57,59,61,63,62,65,66,67,69,68,70,71,73,74,76,72,77,83,79,75,80,78,81,84,86,91,82,89,90,87,85,92,88,93,94,95,96,97,99,98
0,1,3,2,4,5,8,7,6,9,10,11,12,13,14,15,17,19,18,16,20,21,22,24,25,28,23,32,33,26,31,30,29,27,34,35,37,40,36,38,41,42,45,39,46,43,44,50,47,48,49,51,53,54,57,56,52,55,59,61,60,58,64,62,63,65,66,67,68,70,69,71,72,76,80,74,81,73,75,82,77,78,79,84,85,86,83,87,92,88,89,90,91,93,97,94,95,96,98,99
