15,24,48,3,12,17,19,47,31,53,43,6,50,28,35,2,23,38,81,83,57,71,29,34,65,78,16,70,27,46,7,13,90,40,73,79,94,59,39,20,14,0,72,25,18,1,60,11,87,49,96,36,61,30,69,62,63,54,67,5,26,75,66,93,89,76,56,10,42,22,85,88,80,8,84,68,99,45,44,97,64,41,86,37,4,95,58,52,74,91,92,82,55,33,98,9,51,77,21,32
12,1,16,19,70,62,90,20,35,17,45,52,6,26,39,67,9,48,31,38,3,14,15,33,8,11,46,24,72,86,71,2,56,18,23,25,57,75,5,43,53,22,7,88,13,76,40,55,4,87,81,28,10,30,42,34,32,50,96,29,80,65,60,61,84,47,85,99,69,64,59,78,74,68,97,41,21,36,54,51,58,37,77,82,83,91,94,79,73,27,0,49,66,98,95,89,92,63,93,44
12,36,48,71,7,50,60,99,14,75,47,42,53,22,1,59,69,30,73,5,4,49,76,57,18,13,24,67,68,25,34,29,78,11,63,17,84,35,72,55,19,38,41,2,37,62,8,88,64,61,10,85,44,16,9,82,28,39,15,87,93,26,74,33,0,45,31,58,46,94,23,98,79,27,86,97,66,65,80,3,6,96,20,91,21,92,81,43,52,70,54,77,40,56,32,51,83,89,90,95
25,77,4,33,8,20,0,28,45,78,55,12,26,13,71,1,30,64,34,83,10,9,18,6,58,72,54,31,99,65,23,24,41,38,95,27,59,82,19,7,76,60,74,11,92,16,79,40,17,62,22,89,87,39,84,90,97,50,53,37,46,75,69,56,57,49,21,63,15,3,66,43,42,80,96,94,32,35,2,61,48,81,36,52,5,73,67,91,88,29,51,44,86,47,85,93,98,68,70,14
40,4,31,5,71,64,36,30,45,70,14,51,8,6,15,42,41,62,29,2,0,24,10,9,33,44,50,82,76,21,91,1,99,46,48,11,12,61,18,26,7,32,28,20,87,39,98,38,19,67,59,47,89,53,25,78,90,55,3,93,37,69,34,86,13,54,35,22,60,65,58,75,97,77,72,83,85,23,56,16,81,43,68,49,27,96,66,94,74,92,95,79,73,63,17,80,57,88,52,84
16,24,17,14,65,20,68,95,56,11,2,33,8,4,15,79,69,55,13,22,6,85,7,43,10,50,51,96,48,99,0,41,35,44,70,98,57,83,31,52,1,49,30,3,27,94,28,18,29,37,26,5,58,67,93,38,84,42,23,25,39,40,74,72,92,62,54,36,53,19,21,59,87,9,66,77,32,76,73,47,71,86,80,63,91,97,46,12,78,60,45,81,88,90,61,75,34,64,82,89
69,76,15,8,74,25,2,82,46,87,55,51,34,14,19,63,10,39,48,45,70,21,42,64,27,4,71,7,37,59,32,88,9,98,33,35,11,31,79,96,65,86,66,3,90,97,22,50,95,54,13,52,23,47,28,18,5,17,1,44,20,36,61,29,0,56,40,60,68,75,89,72,62,6,26,38,73,58,85,49,53,77,24,83,57,91,67,92,80,94,30,78,41,43,84,93,16,81,99,12
51,18,83,52,64,96,1,9,33,13,45,84,12,4,19,81,44,97,87,53,32,77,2,73,56,59,42,94,47,69,10,57,99,5,11,7,49,15,8,3,70,68,78,22,65,93,6,27,34,38,14,58,36,31,20,37,50,63,61,98,92,48,39,25,72,16,46,67,35,29,60,41,79,82,86,24,91,0,28,23,30,55,54,74,17,95,90,76,26,80,71,85,88,75,89,21,62,66,43,40
46,61,83,93,21,11,7,70,56,23,27,67,6,94,37,36,13,9,1,0,24,2,52,15,29,79,62,19,33,38,82,40,10,28,4,90,3,98,14,5,65,12,57,43,48,69,25,22,66,76,42,91,31,44,80,84,41,77,71,50,16,39,55,95,35,96,74,89,47,53,26,86,75,58,92,72,78,30,8,51,64,81,54,17,88,20,59,49,68,97,34,18,73,63,45,60,32,87,99,85
6,40,14,75,19,27,43,3,52,68,25,2,12,0,93,15,37,24,17,23,33,30,67,39,63,71,10,29,5,21,44,95,31,47,42,83,82,46,18,7,73,99,32,22,92,78,88,41,16,28,11,1,79,80,13,50,90,9,53,87,85,49,97,66,56,4,94,72,20,36,51,48,77,76,35,62,55,8,26,54,69,64,86,34,70,38,81,74,61,91,58,60,96,84,57,59,45,89,98,65
